# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20150101-20150506
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_09_(b),388,357,324,00:03:40,32.33,06:45:52
/Science:Math_Exam_Resources/Courses/MATH103/April_2014/Question_05_(a),388,361,324,00:02:05,25.87,12:15:55
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_06_(b),385,294,247,00:03:28,25.67,10:58:21
/Science:Math_Exam_Resources/Courses/MATH103/April_2014/Question_09_(c),383,324,283,00:03:42,29.46,08:21:55
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_08_(c),380,344,292,00:05:32,38.00,03:32:06
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_01_(b),378,285,248,00:04:49,54.00,03:47:32
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(j),376,344,303,00:05:56,17.90,11:27:16
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(a),375,347,316,00:03:07,17.05,19:20:04
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(g),373,344,313,00:04:39,41.44,10:00:07
/Science:Math_Exam_Resources/Courses/MATH215/April_2013,372,207,136,00:00:37,23.25,06:05:50
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_01_(e),366,327,279,00:04:04,73.20,00:30:56
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_02_(a),365,340,283,00:03:22,14.60,30:50:50
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_04_(b),364,325,279,00:06:29,22.75,14:57:41
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_04_(a),363,317,269,00:03:43,33.00,09:21:59
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(h),352,331,305,00:04:01,25.14,13:27:41
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_01_(a),351,306,252,00:02:35,17.55,17:24:21
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_05_(b),350,278,229,00:07:13,21.88,03:33:01
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_05,349,304,263,00:05:22,29.08,11:06:16
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(d),346,328,299,00:03:56,31.45,10:42:28
/Science:Math_Exam_Resources/Courses/MATH110/April_2011,342,202,131,00:00:49,13.68,14:18:08
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(c),341,318,299,00:03:40,68.20,06:13:01
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_14,340,311,265,00:05:57,22.67,22:26:09
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_06_(b),338,272,216,00:07:50,14.08,08:24:19
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_08_(a),337,299,261,00:02:25,30.64,03:48:08
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_06,337,311,265,00:03:21,24.07,14:12:18
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_07,337,310,270,00:03:23,25.92,07:04:51
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_04,334,300,269,00:04:12,23.86,09:27:39
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(f),331,309,275,00:05:46,23.64,14:30:46
/Science:Math_Exam_Resources/Courses/MATH103/April_2014/Question_11,330,304,247,00:06:46,8.46,19:01:38
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(b),327,311,279,00:02:29,46.71,06:43:19
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(d),325,304,275,00:04:28,16.25,12:30:04
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_08_(b),325,297,261,00:02:44,40.62,06:32:06
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_11,325,291,258,00:05:00,40.62,03:55:14
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_09,323,292,251,00:04:36,13.46,10:42:40
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(e),321,300,265,00:04:38,53.50,05:40:33
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_05,320,292,257,00:05:55,16.00,11:22:20
/Science:Math_Exam_Resources/Courses/MATH307,320,216,130,00:00:46,6.15,11:09:24
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(i),317,304,275,00:05:35,31.70,06:25:24
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_02_(a),317,283,261,00:05:00,14.41,19:02:43
/Science:Math_Exam_Resources/Courses/MATH100/December_2013,314,176,134,00:01:15,22.43,03:30:56
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_02_(b),313,280,253,00:04:49,24.08,10:31:55
/Science:Math_Exam_Resources/Courses/MATH105/April_2013/Question_01_(a),313,271,214,00:03:23,14.90,15:45:46
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_03_(a),313,255,219,00:02:40,11.18,24:38:05
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(a),312,285,256,00:05:04,52.00,02:04:11
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_02_(a),312,266,232,00:03:34,26.00,06:47:40
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_02,310,290,259,00:03:14,23.85,21:07:03
/Science:Math_Exam_Resources/Courses/MATH104/December_2013,308,187,105,00:00:39,10.62,05:26:50
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_01_(c),308,253,226,00:01:43,15.40,14:02:07
/Science:Math_Exam_Resources/Courses/MATH110/April_2014/Question_01_(a),307,240,185,00:02:38,17.06,13:55:41
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(a),303,282,254,00:04:34,15.15,06:50:33
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_05_(b),303,249,226,00:04:41,17.82,08:50:28
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_08,303,285,258,00:03:29,37.88,08:14:07
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_12,302,270,242,00:03:22,15.89,22:16:28
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(a),299,280,247,00:05:19,17.59,15:52:56
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_03_(b)_ii,299,244,209,00:04:33,19.93,20:01:22
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_02_(c),297,257,211,00:05:53,17.47,10:57:12
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_15,295,275,244,00:04:50,22.69,14:25:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(c),294,260,224,00:04:33,21.00,09:53:46
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_01_(d),294,247,219,00:04:30,98.00,00:13:17
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_02_(c),290,243,214,00:04:29,36.25,04:16:00
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_16,289,272,240,00:04:11,18.06,19:22:39
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_27,289,267,232,00:03:34,26.27,07:10:19
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_03_(b),289,247,216,00:03:34,36.12,09:02:21
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_02_(d),286,257,229,00:05:08,31.78,07:47:21
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_A_03,285,271,246,00:02:20,25.91,14:23:24
/Science:Math_Exam_Resources/Courses/MATH152/April_2013/Question_B_03_(c),285,255,225,00:04:12,20.36,08:49:19
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(b),284,256,235,00:06:13,14.20,14:49:18
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_02_(c),284,249,183,00:07:13,11.36,05:41:12
