# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20120101-20140430
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
2983,13,13,0,0.00
3022,13,13,0,0.00
3027,13,13,0,0.00
3030,13,13,0,0.00
3047,13,13,0,0.00
3071,13,13,0,0.00
3073,13,13,0,0.00
3079,13,13,0,0.00
3089,13,13,0,0.00
3094,13,13,0,0.00
3109,13,13,0,0.00
3123,13,13,0,0.00
3128,13,13,0,0.00
3166,13,13,0,0.00
3172,13,13,0,0.00
3174,13,13,0,0.00
3180,13,13,0,0.00
3186,13,12,0,0.00
3193,13,13,0,0.00
3210,13,13,0,0.00
3241,13,13,0,0.00
3291,13,13,0,0.00
3292,13,13,0,0.00
3302,13,12,0,0.00
3304,13,13,0,0.00
3310,13,13,0,0.00
3323,13,13,0,0.00
3325,13,13,0,0.00
3332,13,13,0,0.00
3342,13,13,0,0.00
3424,13,13,0,0.00
3435,13,13,0,0.00
3450,13,13,0,0.00
3455,13,13,0,0.00
3466,13,13,0,0.00
3473,13,13,0,0.00
3483,13,13,0,0.00
3511,13,13,0,0.00
3518,13,13,0,0.00
3521,13,13,0,0.00
3524,13,13,0,0.00
3532,13,13,0,0.00
3543,13,13,0,0.00
3557,13,13,0,0.00
3558,13,13,0,0.00
3586,13,13,0,0.00
3596,13,13,0,0.00
3599,13,13,0,0.00
3601,13,13,0,0.00
3611,13,13,0,0.00
3616,13,13,0,0.00
3639,13,13,0,0.00
3716,13,13,0,0.00
3731,13,13,0,0.00
3734,13,13,0,0.00
3746,13,13,0,0.00
3759,13,13,0,0.00
3798,13,13,0,0.00
3820,13,13,0,0.00
3827,13,13,0,0.00
3849,13,13,0,0.00
3852,13,13,0,0.00
3856,13,13,0,0.00
3878,13,13,0,0.00
3902,13,13,0,0.00
3915,13,13,0,0.00
3916,13,13,0,0.00
3932,13,13,0,0.00
3950,13,13,0,0.00
3966,13,13,0,0.00
3997,13,13,0,0.00
4006,13,13,0,0.00
4010,13,13,0,0.00
4056,13,13,0,0.00
4059,13,13,0,0.00
4149,13,13,0,0.00
4185,13,13,0,0.00
4204,13,13,0,0.00
4262,13,13,0,0.00
4281,13,13,0,0.00
4310,13,13,0,0.00
4328,13,13,0,0.00
4431,13,13,0,0.00
4517,13,13,0,0.00
4531,13,13,0,0.00
4538,13,13,0,0.00
4611,13,13,0,0.00
4638,13,13,0,0.00
4654,13,13,0,0.00
4703,13,13,0,0.00
4715,13,13,0,0.00
4760,13,13,0,0.00
4768,13,13,0,0.00
4775,13,13,0,0.00
4798,13,13,0,0.00
4826,13,13,0,0.00
4833,13,13,0,0.00
4866,13,13,0,0.00
4875,13,13,0,0.00
4899,13,13,0,0.00
4903,13,13,0,0.00
4930,13,13,0,0.00
4933,13,13,0,0.00
4980,13,13,0,0.00
5121,13,13,0,0.00
5448,13,13,0,0.00
6313,13,13,0,0.00
6445,13,13,0,0.00
2225,12,11,0,0.00
2462,12,12,0,0.00
