# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140101-20140402
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Unique Visitors,Avg. Time on Page,Pages / Visit,Visit Duration
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_8_(b),232,148,130,00:01:29,77.33,00:40:21
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_1_(b),230,215,161,00:02:12,46.00,02:33:49
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_03_(c),230,196,166,00:03:48,25.56,05:52:37
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_03_(b),224,187,136,00:02:24,11.79,12:38:43
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_3_(b),224,179,139,00:05:18,32.00,02:17:02
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_6_(a),220,151,124,00:02:05,22.00,02:32:04
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_2_(a),217,181,137,00:03:06,31.00,04:11:26
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_1_(c),216,195,175,00:02:59,72.00,01:30:56
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_1_(c),216,180,142,00:02:20,108.00,00:00:38
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_05_(b),215,165,133,00:03:27,10.75,04:48:18
/Science:Math_Exam_Resources/Courses/MATH152,213,154,120,00:00:26,5.46,02:01:01
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_2_(a),211,175,139,00:04:17,23.44,03:16:25
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_1_(d),210,176,156,00:02:56,23.33,04:02:39
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_3_(b),209,182,146,00:06:09,26.12,01:50:54
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_8_(a),209,156,136,00:03:07,34.83,03:01:09
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_9,205,181,134,00:04:30,14.64,11:51:11
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_04_(a),205,163,130,00:04:19,12.81,11:17:14
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_1_(b),203,177,137,00:03:02,33.83,00:02:24
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_08_(b),202,165,151,00:02:24,67.33,00:09:29
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(a),201,170,138,00:02:11,33.50,00:13:36
/Science:Math_Exam_Resources/Courses/MATH110/April_2012,201,118,82,00:00:55,28.71,01:08:27
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_3_(a),199,158,131,00:03:12,18.09,05:22:43
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_5_(a),198,154,127,00:02:02,24.75,02:40:34
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_01_(e),194,139,114,00:02:39,38.80,02:21:06
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(b),194,140,112,00:01:25,64.67,02:41:42
/Science:Math_Exam_Resources/Courses/MATH101/April_2006/Question_7,192,157,128,00:04:28,19.20,05:31:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_2_(b),192,173,128,00:04:11,16.00,05:07:10
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_1_(e),192,173,147,00:05:33,27.43,01:06:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_03_(a),191,170,143,00:02:06,15.92,04:44:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_04_(b),189,138,112,00:03:15,31.50,04:36:40
