# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140501-20140902
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_12_(b),89,74,58,00:02:04,89.00,00:32:59
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_11,85,75,60,00:04:05,17.00,03:43:19
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_02_(b),84,71,59,00:05:27,21.00,03:20:34
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_12_(c),84,74,59,00:05:17,12.00,00:22:25
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(a),83,69,57,00:02:28,13.83,04:55:25
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(g),83,71,57,00:05:26,9.22,02:39:34
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_05_(b),83,72,50,00:07:16,4.88,01:45:17
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_06_(c),81,56,41,00:06:41,9.00,04:00:07
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_05_(a),81,51,35,00:03:28,27.00,00:22:01
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_03_(a),80,72,56,00:04:40,20.00,01:25:06
/Science:Math_Exam_Resources/Courses/MATH152,80,61,47,00:00:21,4.44,02:11:19
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_01_(b),80,64,43,00:05:11,13.33,03:31:33
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_09_(b),79,73,62,00:03:27,39.50,01:14:38
/Science:Math_Exam_Resources/Courses/MATH312,79,56,31,00:00:32,5.27,01:58:10
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(e),77,65,56,00:04:05,19.25,01:08:04
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(a),76,67,54,00:06:17,6.33,10:15:54
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(g),75,69,55,00:04:44,15.00,04:56:48
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_01_(a),75,64,45,00:03:37,7.50,01:27:52
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_04_(b),75,58,40,00:06:27,10.71,02:16:19
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(h),74,59,51,00:03:40,18.50,03:29:08
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(a),74,71,60,00:02:35,6.73,06:26:26
/Science:Math_Exam_Resources/Courses/MATH103/April_2013,74,45,36,00:00:44,14.80,00:27:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_03_(b),73,62,53,00:07:02,12.17,01:43:34
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_06_(a),72,54,37,00:06:07,7.20,05:17:31
/Science:Math_Exam_Resources/Courses/MATH220,72,49,45,00:00:25,4.00,00:41:50
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_03_(a),70,46,39,00:05:01,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_06_(a),69,58,49,00:05:46,8.62,05:51:17
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_07_(c),69,51,40,00:04:09,17.25,00:12:06
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_01_(b),68,58,50,00:03:59,17.00,02:18:16
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_03_(b),68,50,39,00:04:21,22.67,02:31:03
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_04_(a),68,54,38,00:03:14,13.60,04:35:45
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_05_(b),68,47,35,00:05:01,34.00,00:00:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(d),67,58,52,00:02:52,9.57,06:38:30
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_01_(e),67,55,40,00:04:15,67.00,00:00:59
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(b),66,61,53,00:06:44,66.00,01:07:33
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_01_(d),66,55,42,00:01:23,33.00,00:21:04
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_05_(b),65,52,48,00:05:00,13.00,02:11:54
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_06,65,62,49,00:07:13,32.50,00:02:57
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_06_(b),65,52,37,00:06:28,32.50,00:00:05
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_07,64,59,49,00:06:44,16.00,02:35:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_08,64,59,53,00:07:44,16.00,00:18:38
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(i),64,57,52,00:06:56,10.67,02:50:47
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_04_(a),64,55,41,00:04:36,9.14,01:55:25
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_05_(a),64,53,38,00:04:52,9.14,01:36:36
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_04_(b),64,50,36,00:02:54,32.00,01:45:56
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(f),63,58,49,00:05:48,10.50,12:33:56
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(a),63,60,57,00:05:14,4.85,01:19:07
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_01_(a),63,57,29,00:01:57,2.42,00:02:09
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_06_(b),63,42,32,00:04:14,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(c),62,52,50,00:05:48,3.26,03:00:02
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(c),62,56,52,00:03:06,20.67,03:37:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(f),62,56,51,00:06:56,31.00,01:58:28
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_02_(a),62,54,49,00:03:05,12.40,02:10:58
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_05_(a),62,55,49,00:04:49,10.33,05:55:45
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_01_(b),62,56,40,00:05:40,20.67,00:16:14
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_01_(c),61,53,44,00:02:55,5.08,02:47:21
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(d),61,55,50,00:03:45,61.00,00:05:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(j),61,55,47,00:06:05,8.71,03:47:07
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_02_(a),61,56,49,00:04:38,10.17,04:22:17
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_04_(c),61,51,40,00:06:22,6.10,03:22:00
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_07_(b),61,49,40,00:01:42,20.33,00:00:15
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_3,60,49,37,00:04:25,1.88,10:03:06
/Science:Math_Exam_Resources/Courses/MATH101/April_2005,60,41,32,00:01:27,10.00,03:09:28
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_02_(a),60,48,39,00:03:11,30.00,01:03:05
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_07_(a),59,45,36,00:03:11,19.67,00:31:02
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_07_(a),59,41,28,00:02:01,14.75,00:58:53
/Science:Math_Exam_Resources/Courses/MATH307/December_2010,59,32,10,00:00:55,29.50,00:27:56
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_11,58,53,40,00:03:06,14.50,01:39:02
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(j),58,50,48,00:05:05,19.33,01:11:33
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(b),58,54,46,00:02:43,58.00,00:53:25
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(c),58,55,47,00:04:49,58.00,00:06:53
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_01_(f),58,47,38,00:02:38,9.67,04:13:38
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(d),57,47,44,00:05:19,28.50,01:22:59
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_06_(a),57,48,34,00:02:25,14.25,02:51:18
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(i),56,50,47,00:02:53,56.00,02:05:02
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(c),56,53,47,00:07:32,56.00,00:07:38
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_08_(b)_i,56,15,11,00:01:50,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(a),55,42,34,00:04:22,18.33,03:21:14
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(b),55,53,48,00:04:37,11.00,05:49:40
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_06_(b),55,46,42,00:05:24,13.75,09:55:27
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(h),55,48,45,00:03:58,11.00,00:15:31
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(b),55,46,42,00:05:01,13.75,03:03:52
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_07_(a),55,50,37,00:02:52,6.11,02:32:37
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_07_(d),55,45,33,00:03:08,13.75,00:26:12
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_01,55,48,37,00:04:48,11.00,05:21:13
/Science:Math_Exam_Resources/Courses/MATH312/December_2012,55,38,22,00:00:40,13.75,00:48:29
