# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140901-20141231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH100/December_2013/Question_01_(c),713,635,549,00:02:25,35.65,11:25:38
/Science:Math_Exam_Resources/Courses/MATH100/December_2013/Question_02_(b),699,627,536,00:03:52,38.83,08:35:16
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(c),683,619,516,00:04:58,20.70,14:41:26
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_07,676,561,428,00:07:18,10.40,32:24:43
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_05_(a),674,566,476,00:05:09,16.05,27:44:06
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_07,659,551,410,00:06:23,11.56,17:11:19
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_05_(a),655,544,424,00:07:11,12.84,25:13:51
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_03_(a),652,506,375,00:06:58,7.67,43:37:57
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_01_(b),648,588,511,00:02:58,25.92,20:13:03
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_10,638,541,441,00:04:37,12.76,23:29:57
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_01_(a),629,538,418,00:03:57,11.87,26:18:39
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_02_(b),623,548,443,00:07:47,24.92,13:12:29
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(a),622,534,444,00:05:28,11.96,32:39:55
/Science:Math_Exam_Resources/Courses/MATH215/December_2013,621,410,249,00:00:59,15.52,19:23:41
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_01_(b),618,524,435,00:04:28,17.17,17:02:30
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_09,613,545,472,00:04:45,22.70,16:50:26
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_04_(c),609,479,388,00:03:21,50.75,06:37:16
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_05_(b),606,503,435,00:04:09,27.55,09:23:43
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_09,598,517,407,00:09:01,7.97,21:10:57
