# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20130901-20131231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Unique Visitors,Avg. Time on Page,Pages / Visit,Visit Duration
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_5_(a),1329,1061,819,00:02:20,7.82,105:59:57
/Science:Math_Exam_Resources/Courses/MATH102/December_2011,1285,825,465,00:00:50,9.59,57:38:16
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(b),1227,986,750,00:03:36,16.58,65:39:43
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_5_(a),1209,882,637,00:03:45,15.70,27:20:29
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_6_(a),1197,997,772,00:02:24,15.15,36:58:08
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(a),1196,1053,756,00:02:32,13.44,40:35:37
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(c),1195,1069,836,00:04:44,21.73,30:00:10
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(a),1190,1033,815,00:02:41,12.80,49:26:24
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(e),1188,1084,841,00:06:00,22.00,25:18:20
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(j),1188,1066,843,00:04:08,15.63,38:08:25
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_4_(a),1147,880,649,00:03:41,14.52,49:36:05
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(b),1127,1022,816,00:02:34,19.77,39:30:39
/Science:Math_Exam_Resources/Courses/MATH110/December_2011,1126,653,356,00:00:46,18.46,23:38:26
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(f),1108,912,734,00:04:40,19.79,24:48:08
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_5_(d),1106,924,749,00:04:25,21.27,14:41:59
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(c),1104,942,775,00:04:19,24.00,20:37:53
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_6_(c),1104,879,697,00:03:16,16.48,28:40:11
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(g),1100,1002,815,00:04:04,27.50,19:20:40
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(c),1098,912,713,00:04:04,26.14,25:27:09
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(f),1096,1010,821,00:04:24,12.74,60:56:00
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_3,1095,915,661,00:06:17,26.71,22:39:36
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_6_(a),1084,822,618,00:03:24,18.07,31:55:09
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_5_(b),1082,902,755,00:01:32,38.64,17:40:42
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(d),1069,985,816,00:02:53,18.75,35:29:06
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(k),1065,961,800,00:03:02,19.02,27:25:45
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(d),1063,860,677,00:03:08,25.93,13:34:27
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(h),1056,957,799,00:02:42,20.31,35:32:27
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(m),1046,962,792,00:04:24,26.15,20:09:51
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(i),1037,951,796,00:03:50,31.42,24:05:10
/Science:Math_Exam_Resources/Courses/MATH215/December_2011,1026,553,303,00:01:08,13.50,30:51:09
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(e),1023,868,715,00:03:49,28.42,18:04:44
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_5_(b),1023,752,580,00:04:28,17.05,21:34:42
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(l),1021,937,781,00:02:08,25.52,18:40:13
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_1_(n),1015,926,766,00:04:31,14.10,44:38:46
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_5_(c),1011,869,748,00:02:31,38.88,10:24:12
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(a),1010,827,632,00:04:04,24.63,22:04:13
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(b),1000,881,747,00:01:47,34.48,17:47:15
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(g),996,828,689,00:03:12,11.58,35:42:39
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(e),989,816,669,00:02:25,24.12,31:19:48
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_2_(d),983,845,717,00:02:57,18.55,21:02:50
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(h),974,820,644,00:05:15,36.07,16:10:13
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_4_(b),972,743,590,00:02:28,16.76,31:53:42
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(e),959,621,531,00:01:26,35.52,15:03:56
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(f),951,817,661,00:04:00,39.62,17:19:09
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(e),937,821,642,00:05:34,17.04,26:44:24
/Science:Math_Exam_Resources/Courses/MATH110/December_2012,934,521,287,00:00:41,21.72,19:32:21
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(g),905,798,643,00:02:09,27.42,27:14:02
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_6_(b),900,668,536,00:03:04,22.50,20:50:07
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(c),893,781,627,00:04:01,16.54,32:36:22
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_6,879,793,574,00:06:45,7.92,31:16:33
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(d),872,766,623,00:04:02,15.85,24:41:55
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(i),860,745,612,00:01:25,15.64,40:29:49
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_6_(c),859,629,512,00:02:23,33.04,15:03:41
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(k),853,737,598,00:03:01,28.43,12:54:45
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(j),852,755,603,00:04:35,47.33,07:25:20
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_5,847,725,570,00:06:02,7.37,34:12:40
/Science:Math_Exam_Resources/Courses/MATH221/April_2013,842,469,206,00:01:06,13.37,21:02:36
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(b),841,675,569,00:02:53,17.52,37:29:43
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(l),839,718,591,00:01:39,22.68,26:20:58
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_4_(c),839,694,554,00:05:28,32.27,12:14:26
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(d),838,653,547,00:03:14,26.19,12:46:41
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(o),837,717,586,00:03:30,26.16,15:15:39
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_8,836,696,490,00:06:24,7.46,36:12:17
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(n),832,703,581,00:03:59,23.11,23:13:07
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_6_(d),817,697,586,00:02:07,24.76,16:29:41
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(m),814,707,586,00:03:30,38.76,13:24:41
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(b),809,743,626,00:02:11,21.29,27:31:55
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_4,805,699,568,00:06:14,15.78,17:01:50
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(f),799,712,593,00:03:08,14.02,32:40:53
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_2_(a),796,676,552,00:03:00,15.02,31:01:14
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_2_(b),788,656,539,00:04:34,22.51,21:14:26
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(c),784,638,549,00:02:30,41.26,06:05:17
/Science:Math_Exam_Resources/Courses/MATH104/December_2011/Question_6_(e),778,645,514,00:03:11,14.68,11:27:41
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_7,775,626,471,00:06:33,8.16,45:08:43
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(i),765,683,567,00:04:46,24.68,18:23:14
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_8,760,653,491,00:04:52,4.94,29:57:18
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_7,758,602,449,00:06:10,10.99,17:13:03
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_1_(a),757,672,534,00:01:56,15.14,36:04:01
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_3,753,688,568,00:04:26,22.82,14:49:24
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(g),748,675,554,00:02:52,19.68,18:12:48
/Science:Math_Exam_Resources/Courses/MATH110/December_2010,746,456,257,00:00:57,14.92,30:30:28
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_6_(d),735,619,506,00:03:18,35.00,04:40:52
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(h),727,658,570,00:02:24,24.23,21:04:51
/Science:Math_Exam_Resources/Courses/MATH104/December_2010/Question_1_(k),723,660,555,00:04:03,16.81,20:44:45
,218,812,175,357,134,755,00:02:55,12.75,7770:21:44

Day Index,Pageviews
9/1/13,5
9/2/13,97
9/3/13,43
9/4/13,89
9/5/13,169
9/6/13,114
9/7/13,37
9/8/13,50
9/9/13,123
9/10/13,137
9/11/13,75
9/12/13,148
9/13/13,150
9/14/13,62
9/15/13,111
9/16/13,108
9/17/13,62
9/18/13,52
9/19/13,83
9/20/13,18
9/21/13,133
9/22/13,43
9/23/13,35
9/24/13,267
9/25/13,68
9/26/13,86
9/27/13,27
9/28/13,23
9/29/13,91
9/30/13,106
10/1/13,79
10/2/13,84
10/3/13,143
10/4/13,118
10/5/13,54
10/6/13,80
10/7/13,116
10/8/13,139
10/9/13,267
10/10/13,382
10/11/13,89
10/12/13,81
10/13/13,124
10/14/13,277
10/15/13,443
10/16/13,371
10/17/13,21
10/18/13,43
10/19/13,26
10/20/13,103
10/21/13,81
10/22/13,95
10/23/13,26
10/24/13,59
10/25/13,20
10/26/13,61
10/27/13,22
10/28/13,61
10/29/13,23
10/30/13,198
10/31/13,135
11/1/13,188
11/2/13,167
11/3/13,99
11/4/13,192
11/5/13,278
11/6/13,1002
11/7/13,799
11/8/13,29
11/9/13,62
11/10/13,75
11/11/13,87
11/12/13,74
11/13/13,289
11/14/13,295
11/15/13,393
11/16/13,476
11/17/13,183
11/18/13,283
11/19/13,307
11/20/13,430
11/21/13,290
11/22/13,531
11/23/13,336
11/24/13,345
11/25/13,2466
11/26/13,1250
11/27/13,994
11/28/13,1163
11/29/13,1134
11/30/13,1385
12/1/13,2046
12/2/13,2597
12/3/13,3335
12/4/13,4559
12/5/13,4402
12/6/13,7038
12/7/13,10486
12/8/13,21160
12/9/13,47005
12/10/13,66035
12/11/13,25501
12/12/13,778
12/13/13,260
12/14/13,143
12/15/13,204
12/16/13,153
12/17/13,159
12/18/13,122
12/19/13,93
12/20/13,56
12/21/13,43
12/22/13,24
12/23/13,33
12/24/13,24
12/25/13,62
12/26/13,13
12/27/13,241
12/28/13,37
12/29/13,77
12/30/13,58
12/31/13,33
,218,812

