# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20120101-20140206
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Unique Visitors,Avg. Time on Page,Pages / Visit,Visit Duration
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_8,875,622,479,00:03:49,10.67,47:20:47
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_5_(b),872,687,540,00:04:35,25.65,06:53:40
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_6_(b),872,763,585,00:04:45,18.17,15:21:24
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_3,869,735,622,00:05:26,6.84,44:38:07
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_1_(a),869,725,609,00:02:21,14.02,27:16:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_2_(a),869,643,520,00:04:34,32.19,13:46:13
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_6_(b),869,718,551,00:05:22,14.02,10:04:06
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(m),869,746,612,00:03:41,41.38,10:21:46
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_4_(a),862,715,571,00:03:59,21.02,15:42:43
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_7_(a),862,715,547,00:03:47,8.71,27:51:48
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(l),862,790,670,00:03:44,6.79,39:39:45
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_8,858,718,575,00:07:29,14.79,26:24:53
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_1_(c),852,725,595,00:03:12,11.36,42:10:06
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(b),852,694,585,00:04:20,17.75,27:19:15
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(a),848,749,605,00:03:42,24.94,28:16:42
/Science:Math_Exam_Resources/Courses/MATH103/April_2013,848,458,352,00:00:40,20.68,06:07:20
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_4_(c),848,698,564,00:05:11,27.35,13:50:19
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_6_(b),845,657,527,00:03:03,31.30,10:30:39
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_6_(c),845,626,506,00:02:33,24.85,24:51:00
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_2,841,677,551,00:02:35,15.29,18:30:58
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_1_(a),828,694,622,00:02:00,39.43,13:24:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_7,828,687,537,00:05:09,10.48,26:20:06
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(d),828,626,540,00:03:09,39.43,13:22:51
/Science:Math_Exam_Resources/Courses/MATH102/December_2011/Question_1_(b)_iii,824,718,486,00:04:30,58.86,03:48:06
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_2_(a),824,718,653,00:04:37,48.47,08:16:46
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(h),824,701,609,00:01:53,39.24,07:43:43
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_1_(g),814,694,592,00:04:30,16.96,22:19:31
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_4_(a),814,633,499,00:04:49,9.15,75:56:11
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_6_(a),810,674,554,00:02:12,18.41,10:48:23
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_2_(c),810,722,554,00:05:31,23.82,18:46:21
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_7_(a),810,708,557,00:04:58,18.41,32:54:54
/Science:Math_Exam_Resources/Courses/MATH152/April_2011/Question_A15,807,677,551,00:06:46,8.41,26:52:42
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_2_(a),804,619,513,00:04:56,23.65,18:10:16
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_1_(b),800,701,612,00:01:59,29.63,13:24:02
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_5_(a),800,677,554,00:02:39,11.76,18:09:11
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_1_(e),797,663,602,00:02:01,56.93,08:03:40
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_7_(a),797,643,544,00:05:51,46.88,03:22:00
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_5_(c),797,622,527,00:03:33,79.70,02:47:10
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_8_(b),797,687,578,00:02:33,25.71,20:16:28
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_5_(a),797,711,568,00:02:54,46.88,07:34:39
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_2_(b),793,663,585,00:03:09,15.55,33:26:29
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_3_(a),793,715,540,00:05:01,12.79,36:39:42
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_2_(b),790,684,510,00:05:32,6.81,39:38:12
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_1_(e),790,698,557,00:04:49,10.53,14:11:28
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_5,783,660,523,00:07:02,19.10,14:07:52
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(j),783,674,571,00:03:15,29.00,08:13:14
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(n),783,687,588,00:04:58,10.44,14:41:37
/Science:Math_Exam_Resources/Courses/MATH101/April_2007,780,451,301,00:00:40,19.02,22:30:38
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_9,780,598,516,00:04:25,22.94,05:13:35
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_5_(a),780,660,554,00:02:16,16.25,44:46:40
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_1_(b),780,629,482,00:02:33,13.45,26:17:56
