# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20120101-20150121
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH105/April_2013/Question_01_(a),1243,1090,736,00:02:56,8.46,107:35:00
/Science:Math_Exam_Resources/Courses/MATH110/April_2013,1237,774,398,00:01:19,17.42,25:21:38
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(a),1232,970,823,00:04:28,13.25,52:27:50
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(f),1232,1030,818,00:03:50,13.25,19:32:33
/Science:Math_Exam_Resources/Courses/MATH100/December_2013/Question_10_(b),1226,916,676,00:06:38,17.27,09:25:17
/Science:Math_Exam_Resources/Courses/MATH101/April_2007,1215,736,474,00:00:46,20.25,44:14:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(i),1215,1074,861,00:06:14,24.80,59:55:57
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_05_(b),1199,927,834,00:03:50,44.41,05:15:45
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(c),1194,997,768,00:04:49,36.18,40:34:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(g),1188,1057,807,00:04:27,15.63,80:46:31
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(b),1183,987,861,00:02:59,31.13,03:52:55
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_4,1183,878,638,00:06:21,13.60,18:02:04
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_4,1172,932,730,00:05:57,10.75,36:23:24
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_1_(c),1172,970,692,00:05:32,16.51,36:32:13
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(c),1166,932,698,00:05:55,14.22,40:00:19
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_5_(b),1166,997,834,00:02:34,23.80,07:53:54
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_3_(b),1161,845,736,00:03:17,35.18,05:31:55
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(e),1161,970,807,00:02:26,26.39,10:27:04
/Science:Math_Exam_Resources/Courses/MATH101/April_2006,1155,725,463,00:01:05,26.25,07:00:30
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_3_(a),1145,1008,747,00:04:56,5.38,54:35:17
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_5_(a),1139,987,518,00:02:16,2.68,33:49:31
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(a),1139,992,894,00:02:08,42.19,20:43:19
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(a),1139,943,709,00:05:04,10.95,21:39:11
